z_eff_0,z_eff_1,z_eff_2,z_eff_3,z_eff_4,z_eff_5,z_eff_6,z_eff_7,z_eff_8,z_eff_9,z_eff_10,z_eff_11,z_eff_12,z_eff_13,z_eff_14,z_eff_15,z_eff_16,z_eff_17,z_eff_18,z_eff_19,z_eff_20,z_eff_21,z_eff_22,z_eff_23,z_eff_24,z_eff_25,z_eff_26,z_eff_27,z_eff_28,z_eff_29,z_eff_30,z_eff_31,z_eff_32,z_eff_33,z_eff_34,z_eff_35,z_eff_36,z_eff_37,z_eff_38,z_eff_39,z_eff_40
11.175094,11.157678,11.107886,11.02942,10.925989,10.80133,10.659194,10.503353,10.3375225,10.165383,9.990615,9.816585,9.644072,9.472531,9.301398,9.129807,8.9565,8.780173,8.599699,8.414184,8.22003,8.01809,7.809396,7.5938354,7.371749,7.1434755,6.9094753,6.6654134,6.412255,6.1551194,5.894313,5.630437,5.332743,5.031564,4.724323,4.327067,3.8517232,3.3978553,2.4997432,1.449212,1.0295221
13.586078,13.571809,13.529696,13.46079,13.366149,13.246859,13.104025,12.938874,12.753588,12.550922,12.333669,12.104548,11.865585,11.618437,11.364736,11.105792,10.842465,10.575529,10.305551,10.032799,9.754239,9.471636,9.186436,8.898621,8.608363,8.315705,8.020764,7.718083,7.4083214,7.0968685,6.7835793,6.4686937,6.116619,5.7617316,5.400612,4.9364715,4.3826675,3.8525603,2.7951503,1.5452249,1.0268384
10.471645,10.436717,10.341314,10.199524,10.0254545,9.833239,9.637025,9.450222,9.278355,9.122212,8.982511,8.859451,8.749008,8.645023,8.541391,8.433687,8.319684,8.197323,8.065198,7.922835,7.767171,7.5995693,7.4216247,7.2337885,7.036816,6.831417,6.61837,6.3937416,6.158718,5.918465,5.673471,5.424493,5.1419935,4.855391,4.562304,4.1818676,3.7257798,3.2902446,2.428973,1.4233564,1.0246365
9.717129,9.706288,9.6740675,9.620922,9.547319,9.453748,9.340715,9.208832,9.059485,8.894536,8.715873,8.525396,8.324947,8.116327,7.9013205,7.6815977,7.458665,7.233957,7.0087314,6.78399,6.5586495,6.3344874,6.112893,5.894274,5.6789427,5.467047,5.2586694,5.050491,4.8428135,4.6385818,4.437455,4.239244,4.0231004,3.8087862,3.5943952,3.324008,3.0041654,2.700153,2.0887911,1.3534395,1.0352827
9.607153,9.591143,9.54441,9.468908,9.366608,9.239501,9.089604,8.919061,8.731021,8.529245,8.317517,8.099512,7.877915,7.654887,7.4325523,7.2125354,6.995791,6.7831693,6.575177,6.371828,6.17101,5.9735384,5.779887,5.5895896,5.4022446,5.2173667,5.0345335,4.8500066,4.663768,4.478682,4.2943316,4.1105857,3.9062924,3.7015831,3.4945054,3.2285364,2.9113827,2.6098235,2.0114372,1.3082585,1.0260739
13.431955,13.424396,13.401454,13.362738,13.307863,13.23646,13.148172,13.042722,12.920428,12.7819805,12.628092,12.459495,12.276912,12.081061,11.872659,11.652424,11.421057,11.179218,10.927564,10.666732,10.393719,10.11092,9.820501,9.523012,9.219198,8.90966,8.595042,8.269642,7.9346066,7.59637,7.255129,6.9114475,6.52573,6.136745,5.7411194,5.231484,4.6229,4.042456,2.9001582,1.5693363,1.0410533
10.169762,10.129959,10.01769,9.843685,9.618708,9.353566,9.059114,8.74621,8.425343,8.106768,7.800712,7.516563,7.2569075,7.020868,6.8074718,6.6146684,6.4389977,6.27689,6.1249456,5.9800034,5.8373823,5.695558,5.553586,5.4099774,5.2640376,5.1152472,4.963342,4.8053956,4.641732,4.4753423,4.30631,4.1349616,3.9419837,3.746304,3.546142,3.2877877,2.9785154,2.6813672,2.0741615,1.3415425,1.0249074
13.229052,13.21777,13.184385,13.129594,13.054102,12.958634,12.843935,12.710849,12.560989,12.396442,12.219316,12.031648,11.83477,11.629653,11.417246,11.198203,10.972775,10.741145,10.503377,10.259348,10.005185,9.74263,9.473232,9.196928,8.913994,8.624634,8.329194,8.02171,7.7032,7.380146,7.05277,6.721725,6.3473763,5.9687533,5.582637,5.0820236,4.4825454,3.911707,2.7988575,1.5174958,1.0282042
11.085101,10.9432125,10.566128,10.026775,9.39818,8.753437,8.165654,7.702085,7.369159,7.1368423,6.974606,6.853372,6.7560477,6.6716256,6.5893097,6.502519,6.410172,6.311563,6.206267,6.0942483,5.973765,5.8458295,5.711505,5.5710945,5.4250565,5.2737913,5.117752,4.9542093,4.7838907,4.6102357,4.4335074,4.2541676,4.0516768,3.8463335,3.6363456,3.364801,3.0395632,2.7278,2.0967968,1.342656,1.0249574
13.675551,13.6588335,13.609249,13.527659,13.414946,13.272013,13.099797,12.899387,12.673073,12.423878,12.154863,11.869094,11.569463,11.258761,10.93975,10.614968,10.286637,9.95687,9.627475,9.299824,8.972213,8.647103,8.326388,8.0105295,7.69984,7.3944006,7.0942097,6.794238,6.4948163,6.2002263,5.9099035,5.623534,5.310404,4.999548,4.6881003,4.2942758,3.8281875,3.385449,2.5090194,1.4721501,1.039963
11.79272,11.769445,11.701999,11.593953,11.448909,11.270495,11.062385,10.828415,10.573808,10.30461,10.026892,9.746473,9.467078,9.191338,8.921812,8.660099,8.406525,8.161261,7.923976,7.693626,7.4666166,7.243011,7.0226264,6.8042264,6.586943,6.369911,6.1524906,5.930029,5.702572,5.4739656,5.243943,5.012625,4.7531147,4.4914627,4.22538,3.882188,3.4719563,3.0808861,2.3061306,1.3986274,1.0361701
14.376708,14.337525,14.224354,14.043776,13.802417,13.506955,13.164134,12.780978,12.36683,11.932418,11.488501,11.045415,10.609946,10.187033,9.781478,9.396377,9.032573,8.690636,8.37014,8.069254,7.783638,7.512266,7.253618,7.0051594,6.764762,6.530318,6.300057,6.0686264,5.8351607,5.6025476,5.369853,5.136673,4.876828,4.6148067,4.347791,4.0047293,3.5951338,3.2015047,2.4015815,1.4400139,1.0248803
10.771043,10.76312,10.739605,10.700881,10.647338,10.579375,10.49741,10.401922,10.293942,10.174835,10.045979,9.908703,9.763832,9.611925,9.453535,9.289017,9.118452,8.941879,8.759278,8.570528,8.372634,8.166936,7.9546585,7.735793,7.510625,7.279383,7.042413,6.795098,6.5383015,6.2772093,6.0120506,5.7434006,5.4395933,5.131819,4.8173914,4.4099646,3.9219375,3.455697,2.533204,1.4549427,1.0250492
12.465856,12.302682,11.869913,11.252746,10.536472,9.80646,9.148076,8.639625,8.286006,8.048129,7.886333,7.763271,7.660589,7.5695477,7.481585,7.3907843,7.2946863,7.191089,7.0786204,6.95709,6.8242307,6.6812468,6.5294275,6.369134,6.2010145,6.0256877,5.8438234,5.652184,5.4517617,5.2468505,5.037861,4.825431,4.5847936,4.340574,4.0906997,3.7668662,3.3787525,3.0072825,2.2637403,1.384873,1.0246365
10.423114,10.357482,10.182159,9.929528,9.632011,9.322061,9.03214,8.792232,8.606379,8.463069,8.35058,8.257509,8.175123,8.096054,8.013056,7.921609,7.8207526,7.7097754,7.5882716,7.4562616,7.3112574,7.154812,6.9885454,6.8129764,6.6288443,6.4368305,6.237674,6.027652,5.8078833,5.5832534,5.354227,5.1215253,4.857327,4.5893774,4.3154984,3.9597056,3.5330362,3.1261454,2.323876,1.3902406,1.0246365
13.221908,13.088121,12.726409,12.196298,11.557415,10.86948,10.1922655,9.58213,9.059634,8.623832,8.273402,8.005485,7.8048024,7.649835,7.519273,7.3985724,7.28203,7.1646028,7.0427155,6.914881,6.7777257,6.631783,6.47816,6.3170795,6.149022,5.9744267,5.7938194,5.6039696,5.4057684,5.2033386,4.9970245,4.7874064,4.550226,4.309527,4.063226,3.744301,3.3621728,2.996053,2.2602613,1.3869425,1.024655
12.476177,12.464316,12.429017,12.37071,12.28984,12.186867,12.062275,11.916655,11.751417,11.5684805,11.369791,11.157288,10.932682,10.697555,10.453477,10.201885,9.944012,9.681024,9.413951,9.143631,8.867632,8.588248,8.307414,8.025588,7.743291,7.4608803,7.178702,6.8917594,6.6008344,6.3110404,6.0222845,5.734733,5.415881,5.097301,4.7763963,4.36632,3.8784754,3.4158058,2.5105805,1.4556446,1.0363553
12.296185,12.26402,12.171806,12.025984,11.833023,11.599434,11.331777,11.036776,10.722428,10.397491,10.070728,9.750406,9.440732,9.143823,8.861693,8.595001,8.34262,8.103244,7.8751483,7.6560087,7.441136,7.2296185,7.0206227,6.812402,6.6039023,6.3941846,6.182624,5.964824,5.7409525,5.514919,5.286625,5.056337,4.797668,4.536341,4.270071,3.9268074,3.5164702,3.1242034,2.3404512,1.4143891,1.0344393
12.577953,12.515615,12.342931,12.081424,11.752673,11.378314,10.980037,10.578959,10.189842,9.823607,9.49107,9.201624,8.953135,8.737628,8.547106,8.37437,8.2132635,8.057749,7.903052,7.7461963,7.5820813,7.41029,7.2313147,7.0447493,6.8508677,6.6500344,6.442753,6.225366,5.9988537,5.7678304,5.532666,5.2939863,5.0244484,4.7510796,4.471467,4.1100383,3.6773689,3.2625153,2.4289474,1.4390852,1.026287
14.4171505,14.397877,14.340756,14.246856,14.117262,13.9530945,13.755511,13.525846,13.266808,12.981943,12.674844,12.3491125,12.008202,11.655468,11.294233,10.927572,10.558205,10.1887245,9.821361,9.457816,9.096479,8.74018,8.391049,8.049649,7.716303,7.3910613,7.073847,6.759373,6.4478903,6.1436367,5.8458786,5.5541105,5.237249,4.9245076,4.613091,4.221284,3.7589192,3.3217812,2.464967,1.4583629,1.0466152
11.979697,11.782297,11.26161,10.524981,9.679879,8.833862,8.094473,7.5597196,7.22868,7.0411587,6.936219,6.857261,6.7833242,6.711468,6.638912,6.563141,6.481977,6.3932967,6.295973,6.1902933,6.074803,5.9506993,5.8190007,5.679945,5.5340915,5.381996,5.2242484,5.05808,4.88434,4.7067046,4.525534,4.3413806,4.132939,3.9213855,3.7049243,3.4245656,3.0885596,2.7667222,2.1180015,1.346024,1.0246365
9.509787,9.455041,9.302433,9.069428,8.773536,8.432315,8.063375,7.6840672,7.308671,6.949601,6.619203,6.328542,6.0783277,5.8640056,5.6809473,5.524052,5.387607,5.265883,5.153937,5.047947,4.9429407,4.8370943,4.7295394,4.619004,4.505047,4.387433,4.266137,4.138926,4.0062547,3.870755,3.732637,3.5922844,3.433761,3.2728648,3.1082187,2.8953056,2.6401508,2.395284,1.8933393,1.2864659,1.0246367
12.290155,12.229778,12.067688,11.832471,11.5527525,11.257193,10.97446,10.731049,10.530749,10.363746,10.2200365,10.089981,9.966806,9.845203,9.71995,9.587617,9.447107,9.297477,9.138013,8.968321,8.785174,8.589928,8.384058,8.167816,7.9418483,7.706763,7.4632826,7.2070193,6.9391966,6.6654406,6.3862386,6.1023874,5.780997,5.4546685,5.12053,4.687862,4.1695776,3.6727026,2.6798246,1.5074178,1.0246372
8.653147,8.630223,8.566243,8.4684,8.3439045,8.1999855,8.043894,7.8825583,7.7193093,7.5553193,7.3917403,7.229631,7.0692277,6.910337,6.7527523,6.596418,6.4414682,6.2880144,6.1359744,5.984987,5.8328066,5.679942,5.5267363,5.372723,5.2176237,5.0611253,4.9030304,4.740064,4.572451,4.4032083,4.2322445,4.059745,3.8655138,3.669209,3.4690807,3.210153,2.9000874,2.6040537,2.0112548,1.3103234,1.0247434
13.185769,13.168336,13.117593,13.035882,12.925565,12.789026,12.628681,12.447063,12.247661,12.034532,11.811753,11.583212,11.351101,11.116744,10.881423,10.645793,10.409671,10.172776,9.934611,9.694361,9.447738,9.195731,8.93922,8.677628,8.410846,8.138758,7.8614497,7.5732565,7.2750044,6.97266,6.666397,6.3568087,6.0070267,5.6533647,5.2928667,4.825882,4.266831,3.7344923,2.6943846,1.4938556,1.0325955
9.583573,9.55532,9.476311,9.355186,9.200611,9.021276,8.825904,8.623062,8.419505,8.22089,8.032841,7.860342,7.703157,7.558399,7.4231596,7.294498,7.1694317,7.044988,6.918717,6.7889047,6.651809,6.507525,6.3566074,6.1987686,6.0342474,5.8633423,5.6864815,5.5003915,5.3059435,5.1072683,4.9047284,4.6989207,4.4657507,4.229167,3.9871788,3.6734486,3.2973921,2.9377153,2.2188075,1.3703945,1.0246379
13.687747,13.670115,13.617918,13.53221,13.414068,13.264592,13.084919,12.876343,12.6414385,12.383555,12.106084,11.812404,11.505633,11.188734,10.864637,10.535986,10.205021,9.873868,9.544299,9.217577,8.891856,8.569478,8.25219,7.9402866,7.6339245,7.3330255,7.0374475,6.7420273,6.446985,6.1565266,5.8700137,5.587095,5.277019,4.968781,4.6594267,4.2672167,3.8025732,3.3610785,2.488521,1.4597483,1.0356071
11.164766,11.138685,11.063122,10.942104,10.77969,10.5799675,10.347072,10.085334,9.800732,9.500229,9.190811,8.879212,8.570037,8.266777,7.9728374,7.690523,7.420686,7.1639924,6.920434,6.689038,6.4669113,6.2536697,6.0485587,5.85003,5.656777,5.467477,5.2810183,5.0933514,4.9039726,4.7153177,4.5267496,4.338016,4.128135,3.9168143,3.7018652,3.4261599,3.0972128,2.7815483,2.1382484,1.3627931,1.0273805
14.517625,14.510175,14.488332,14.452861,14.404534,14.34413,14.272439,14.190197,14.097438,13.993786,13.878872,13.752285,13.613099,13.460133,13.2922325,13.108613,12.908949,12.692937,12.46053,12.212028,11.94343,11.6574,11.356563,11.041661,10.713821,10.374055,10.023467,9.655532,9.271987,8.880992,8.483165,8.07956,7.6225166,7.159216,6.685643,6.0718904,5.3368897,4.634652,3.2557285,1.655572,1.0265337
11.003945,11.001547,10.993756,10.979679,10.9584255,10.929109,10.89085,10.8428,10.784344,10.715012,10.634351,10.541941,10.4375,10.320824,10.191718,10.050123,9.896132,9.729838,9.55146,9.361393,9.157126,8.940602,8.713705,8.477039,8.2314625,7.9777355,7.7166724,7.4437804,7.160283,6.8718524,6.578894,6.2821136,5.9477286,5.6090255,5.262981,4.8165035,4.282585,3.770731,2.7464194,1.5336484,1.0295476
10.72965,10.691982,10.586121,10.422798,10.212779,9.96687,9.695915,9.410685,9.120792,8.835147,8.56262,8.311257,8.082352,7.8737698,7.683308,7.5081296,7.344563,7.188884,7.037778,6.8885083,6.736421,6.5806975,6.421122,6.256729,6.087289,5.9127016,5.733074,5.545049,5.349289,5.149676,4.946455,4.7401276,4.507029,4.270514,4.0284867,3.71545,3.3405197,2.9808776,2.254763,1.3888338,1.0247282
14.388359,14.356123,14.262378,14.11158,13.90822,13.656834,13.362008,13.028596,12.663628,12.275447,11.872432,11.462717,11.052296,10.64603,10.248686,9.863766,9.493104,9.138301,8.800054,8.477777,8.168143,7.8712845,7.586663,7.312556,7.0473566,6.7893634,6.537073,6.2849107,6.032099,5.781728,5.532743,5.2845984,5.009439,4.7331333,4.452665,4.0932326,3.6648555,3.2544653,2.4281256,1.4425759,1.0255089
13.008502,12.828127,12.350648,11.671607,10.886661,10.09155,9.382012,8.845707,8.48636,8.257398,8.111593,8.004564,7.915309,7.8346634,7.753683,7.666557,7.5715675,7.4672904,7.352938,7.228625,7.0926094,6.9461427,6.7904816,6.6260467,6.453519,6.27353,6.0867615,5.8902235,5.6848793,5.474799,5.260369,5.0421877,4.7961183,4.5459785,4.2894287,3.9585958,3.5626721,3.180736,2.3964164,1.4450157,1.0246365
13.503942,13.476443,13.396969,13.270064,13.1003065,12.89231,12.650734,12.380433,12.087803,11.780165,11.464861,11.1489,10.836486,10.530371,10.233219,9.946489,9.670055,9.403608,9.146282,8.896417,8.649612,8.405519,8.163595,7.9221945,7.680218,7.4366117,7.190626,6.937128,6.676205,6.4122243,6.144944,5.874584,5.5704775,5.2622714,4.9469576,4.5401645,4.0535345,3.585636,2.6392686,1.5076271,1.0246862
14.685364,14.648494,14.541707,14.370766,14.141464,13.859653,13.531244,13.162431,12.761764,12.3392,11.904733,11.467998,11.035609,10.612606,10.203904,9.812824,9.440588,9.088156,8.75549,8.441142,8.140813,7.853936,7.5793724,7.3148093,7.0582614,6.807731,6.5615306,6.3138475,6.063895,5.815028,5.5663123,5.3173637,5.039419,4.7595487,4.474883,4.108257,3.6703165,3.251558,2.4160295,1.4298851,1.0254799
13.533789,13.510206,13.441117,13.329016,13.176419,12.985878,12.759982,12.50151,12.214764,11.904971,11.577397,11.237209,10.888545,10.534997,10.180105,9.826818,9.477284,9.133499,8.796962,8.468468,8.146014,7.8313074,7.5254498,7.228247,6.9394135,6.6584644,6.38489,6.1138635,5.8452845,5.582546,5.3248324,5.071602,4.795951,4.5229273,4.2498283,3.905358,3.4982264,3.1113203,2.3407698,1.4233463,1.0347956
12.794617,12.764889,12.679182,12.542726,12.360778,12.138638,11.881649,11.595315,11.286302,10.961972,10.629712,10.296587,9.966923,9.643631,9.3295355,9.026471,8.734967,8.455378,8.18746,7.9301305,7.6796823,7.436064,7.198844,6.966491,6.737772,6.5114303,6.2864437,6.057792,5.825182,5.592156,5.3581467,5.1230445,4.859661,4.5939236,4.3232074,3.974038,3.556601,3.1572196,2.3584485,1.4138503,1.0248715
9.825131,9.796941,9.718952,9.601058,9.453171,9.28523,9.107194,8.928632,8.754868,8.588677,8.432786,8.289398,8.156455,8.029745,7.905078,7.779226,7.6502156,7.5161676,7.37578,7.2285657,7.0720563,6.9072385,6.7353325,6.556676,6.3718615,6.1814346,5.9859853,5.7822785,5.5712047,5.3568735,5.1395855,4.9198513,4.6730266,4.423396,4.1688185,3.8411343,3.4495702,3.0744305,2.3180492,1.4160169,1.0362104
10.481629,10.451554,10.37019,10.250836,10.106808,9.951428,9.798039,9.658956,9.535677,9.42321,9.316488,9.210693,9.103064,8.991881,8.875454,8.752505,8.622303,8.484142,8.337474,8.181957,8.014554,7.8365264,7.649189,7.4527016,7.247603,7.034408,6.8137445,6.5814853,6.3387384,6.090715,5.837861,5.5809164,5.2895994,4.993999,4.6916122,4.299396,3.829302,3.3798785,2.4882963,1.4436787,1.0246367
14.606138,14.59881,14.576427,14.538401,14.484147,14.413096,14.324696,14.218469,14.094533,13.953368,13.795485,13.621419,13.431746,13.227055,13.007943,12.775046,12.52903,12.270525,12.000191,11.718719,11.422695,11.114843,10.797646,10.471763,10.1380825,9.797341,9.45032,9.090705,8.71985,8.344989,7.966383,7.584691,7.155805,6.722942,6.282248,5.714055,5.0352836,4.3872323,3.111395,1.6234361,1.0288898
13.486299,13.458527,13.3780985,13.249359,13.076681,12.864479,12.617209,12.339533,12.037743,11.719112,11.390937,11.060212,10.731381,10.407563,10.091789,9.785927,9.490309,9.205085,8.929801,8.663151,8.40078,8.1427145,7.8886976,7.6372128,7.387189,7.1375675,6.8875604,6.631658,6.369899,6.106804,5.842057,5.5758004,5.276631,4.975005,4.668314,4.272167,3.7984688,3.3476076,2.4627657,1.436339,1.0372349
14.970965,14.948743,14.883772,14.778606,14.635822,14.458024,14.247854,14.008112,13.742845,13.456852,13.154971,12.841892,12.520897,12.19453,11.865294,11.535144,11.205287,10.8768015,10.550429,10.226427,9.901319,9.576979,9.254836,8.934656,8.616334,8.299617,7.984305,7.6642456,7.339849,7.0165296,6.693844,6.3717628,6.013213,5.6537485,5.2899747,4.82302,4.2666655,3.7375631,2.7022076,1.5005325,1.0285164
9.998846,9.981297,9.931997,9.85598,9.758285,9.643968,9.5181,9.385616,9.2498865,9.113339,8.978392,8.8471575,8.719124,8.59245,8.465292,8.336,8.20318,8.065448,7.9216843,7.7711444,7.6106114,7.4409685,7.2632556,7.077458,6.883967,6.683169,6.4755735,6.2573023,6.0293417,5.7965055,5.559183,5.3180456,5.0448437,4.76761,4.4839754,4.1162953,3.6756597,3.2540727,2.4141307,1.4257516,1.0246371
12.012448,11.947947,11.767665,11.491469,11.139281,10.731085,10.286929,9.826625,9.366988,8.923016,8.5096245,8.14026,7.8164754,7.533778,7.287574,7.0724964,6.882175,6.7101917,6.55091,6.399799,6.250582,6.1011796,5.9505496,5.797018,5.6399117,5.4787946,5.3135114,5.140754,4.961028,4.777919,4.5916157,4.402566,4.1887097,3.9718518,3.750139,3.4628792,3.1186075,2.789262,2.1285815,1.3461055,1.0246698
8.668187,8.639927,8.559474,8.433334,8.268041,8.070159,7.8462944,7.6031523,7.348144,7.0890965,6.8338304,6.589658,6.3597536,6.145173,5.946884,5.764712,5.5969844,5.4418945,5.297411,5.1611843,5.0294743,4.9010115,4.77476,4.6491895,4.52339,4.39659,4.2682767,4.135727,3.9990067,3.8605084,3.720191,3.5782554,3.4184358,3.2566345,3.0914319,2.8779352,2.6222293,2.37737,1.8786777,1.2793503,1.0250887
13.082871,12.987004,12.728199,12.349692,11.894789,11.406859,10.92931,10.502862,10.140164,9.837006,9.588901,9.390575,9.23035,9.093334,8.964813,8.8350725,8.700932,8.55968,8.409504,8.24986,8.077702,7.894378,7.7015257,7.4996448,7.2894635,7.071629,6.846856,6.611145,6.3656044,6.115321,5.8606944,5.602399,5.310499,5.0146055,4.712143,4.320819,3.852296,3.4038563,2.5098474,1.4565128,1.0265301
9.240242,9.232088,9.207682,9.167108,9.11046,9.037845,8.949386,8.845278,8.726297,8.593575,8.44826,8.291528,8.1245985,7.948712,7.765099,7.5749755,7.379517,7.1798534,6.9770355,6.7719975,6.5636706,6.35381,6.1439023,5.9345036,5.726134,5.519171,5.3139358,5.1072936,4.899766,4.694588,4.491657,4.29099,4.0713387,3.8532038,3.6349444,3.3592818,3.0328255,2.7232053,2.1042876,1.365125,1.0526499
12.193594,12.106692,11.870173,11.520357,11.093627,10.626432,10.155266,9.714768,9.320065,8.9745455,8.681385,8.442465,8.249179,8.087642,7.944076,7.808652,7.676691,7.543907,7.407207,7.265185,7.1143713,6.9553113,6.78903,6.615616,6.4354677,6.2489567,6.05655,5.854727,5.6443553,5.4297576,5.2112455,4.989391,4.7384386,4.483862,4.2234445,3.8862278,3.482226,3.0953267,2.3201196,1.4026719,1.0247058
15.025803,14.950366,14.740456,14.420706,14.015818,13.550564,13.049788,12.537843,12.033422,11.551797,11.108125,10.715832,10.374306,10.075815,9.812555,9.576841,9.361148,9.157997,8.961221,8.7664995,8.566999,8.361516,8.150011,7.931426,7.705675,7.472844,7.233246,6.9824224,6.7213526,6.455311,6.184639,5.909998,5.599619,5.2848406,4.962858,4.54628,4.0474906,3.569566,2.6150515,1.4883441,1.0251607
13.020608,12.999717,12.940137,12.846515,12.723517,12.575836,12.40819,12.225295,12.031641,11.831572,11.62943,11.429163,11.231459,11.035342,10.839813,10.643564,10.444874,10.241984,10.0334015,9.818005,9.591456,9.354785,9.109272,8.854845,8.5919895,8.321198,8.043104,7.7526217,7.4509797,7.1443467,6.8331456,6.5181355,6.162707,5.803035,5.436063,4.961796,4.3944535,3.852551,2.7824135,1.5328044,1.0342981
11.67566,11.6219425,11.473351,11.248744,10.967017,10.647105,10.30799,9.967685,9.633607,9.306817,8.988299,8.679038,8.380038,8.092287,7.8167195,7.5539417,7.304131,7.0673604,6.843107,6.6300073,6.4245777,6.226304,6.0343866,5.8471675,5.663337,5.481611,5.30096,5.117211,4.93003,4.742258,4.5534325,4.363485,4.1503625,3.9351628,3.71582,3.432568,3.093646,2.7694664,2.1180446,1.3447105,1.0247376
10.405908,10.394016,10.3601465,10.307012,10.23733,10.15384,10.059289,9.956259,9.845378,9.7261095,9.597917,9.460356,9.313614,9.158195,8.994604,8.823392,8.645153,8.460451,8.26981,8.073692,7.8699956,7.660392,7.4463367,7.2281346,7.006212,6.7808857,6.5525,6.316963,6.074992,5.8309994,5.58502,5.3373685,5.059976,4.7801385,4.49525,4.128668,3.6909347,3.2720842,2.433593,1.4395957,1.0262666
8.850184,8.847935,8.840906,8.828684,8.810855,8.787007,8.756738,8.71965,8.675388,8.62362,8.564024,8.496284,8.420017,8.334813,8.240273,8.136124,8.022243,7.8985085,7.764937,7.621722,7.4667716,7.3015447,7.127488,6.9450464,6.754892,6.5576324,6.353928,6.1402383,5.9175615,5.6904454,5.459256,5.224609,4.9596205,4.6908574,4.415942,4.0605617,3.6351106,3.2271533,2.4070003,1.4326017,1.0258564
8.602878,8.59017,8.555363,8.503431,8.439359,8.368132,8.2947445,8.223803,8.155743,8.088509,8.02002,7.9482512,7.8715663,7.788527,7.697721,7.5982876,7.4900837,7.373004,7.247067,7.1124544,6.9670873,6.812393,6.6497664,6.479609,6.3025217,6.119043,5.9297614,5.7312407,5.524411,5.3135967,5.099131,4.8815885,4.635558,4.3862076,4.131403,3.8013875,3.4060528,3.0280828,2.274154,1.385815,1.0248333
11.619839,11.606973,11.568869,11.506278,11.419964,11.310712,11.179334,11.026763,10.854891,10.666194,10.463178,10.248323,10.02378,9.7915125,9.553461,9.311301,9.066342,8.819807,8.572659,8.325487,8.076172,7.826369,7.57733,7.3290787,7.0816584,6.834966,6.5889187,6.3389435,6.08536,5.8322353,5.5792294,5.3263216,5.045123,4.7627664,4.4764957,4.1096363,3.6725662,3.2551205,2.422184,1.4367174,1.0288405
14.402641,14.292446,13.997605,13.571772,13.068675,12.542099,12.045849,11.629784,11.302638,11.048483,10.851041,10.69426,10.563913,10.446728,10.329619,10.204254,10.068493,9.920633,9.759576,9.5850725,9.393828,9.187647,8.968537,8.737156,8.494459,8.2413225,7.978701,7.7019362,7.412457,7.116431,6.8144298,6.5073447,6.1595173,5.806326,5.4446664,4.976265,4.4151754,3.8773713,2.805232,1.5421151,1.0246365
11.070038,11.026859,10.907202,10.7259035,10.497839,10.237923,9.961105,9.681905,9.410045,9.152358,8.915605,8.705595,8.520412,8.354232,8.201221,8.05632,7.9154696,7.7747054,7.630974,7.4825063,7.325353,7.159832,6.986828,6.806282,6.618617,6.4242816,6.2238226,6.0136437,5.7947073,5.5715404,5.344499,5.114189,4.8539147,4.5900946,4.3204517,3.9715385,3.5537233,3.1539009,2.3550966,1.412129,1.0261551
9.343476,9.328861,9.286126,9.216946,9.123008,9.006025,8.867732,8.709988,8.535675,8.348294,8.151362,7.9483075,7.741695,7.5336394,7.3262153,7.1209836,6.918825,6.720516,6.526466,6.3365545,6.1485868,5.9632,5.780709,5.6005225,5.422154,5.2450476,5.068748,4.889502,4.70729,4.5250573,4.3424582,4.159464,3.954675,3.7486036,3.5393324,3.269345,2.946622,2.6393092,2.0288887,1.3122368,1.0258466
9.3134165,9.279585,9.185528,9.042417,8.861452,8.653869,8.43093,8.203631,7.979916,7.765888,7.567598,7.3903303,7.2331448,7.091946,6.9626207,6.841368,6.7247953,6.6095552,6.49298,6.3733654,6.2475414,6.11539,5.97731,5.833081,5.6829424,5.5271773,5.3661723,5.197329,5.0213656,4.8416305,4.6583934,4.4721212,4.262422,4.049347,3.8308804,3.5494823,3.2128036,2.887751,2.215094,1.3933042,1.0247482
12.655428,12.634625,12.573553,12.474219,12.338658,12.16893,11.967136,11.735555,11.477902,11.1987705,10.902787,10.594509,10.277724,9.955811,9.632096,9.30938,8.989743,8.675127,8.366985,8.066078,7.770578,7.4820313,7.201389,6.9283996,6.6627054,6.4037604,6.151004,5.899833,5.6500745,5.404869,5.1634135,4.925205,4.6646876,4.405594,4.145207,3.8153634,3.4246557,3.052119,2.3047886,1.4116025,1.0304083
14.24368,14.212903,14.126983,13.9955435,13.828236,13.634734,13.424739,13.207687,12.99004,12.776464,12.571596,12.379401,12.198276,12.0238,11.851561,11.6776285,11.498694,11.311509,11.113602,10.903592,10.676276,10.433106,10.175992,9.905198,9.621606,9.326101,9.019706,8.696608,8.358486,8.012845,7.6603684,7.3021336,6.89531,6.482539,6.0603614,5.5120697,4.8548274,4.2275057,2.9985251,1.576734,1.0246365
10.987435,10.9043255,10.68151,10.358801,9.976066,9.573222,9.1902075,8.864119,8.602425,8.394824,8.230753,8.099647,7.990936,7.894076,7.798674,7.698201,7.591163,7.476417,7.353207,7.2213216,7.0783925,6.925631,6.764384,6.595038,6.4181876,6.234363,6.0441647,5.844209,5.635452,5.4222393,5.204941,4.9841657,4.734382,4.4808893,4.2214813,3.885631,3.4832695,3.0977013,2.32352,1.4053257,1.0246848
